# title: Ming Dynasty Courier Routes and Postal Stations
# places: places_courier.csv
# timespan: [1368,,,1644,Late Ming Dynasty]
# pub_date: 2014
# segmentType: hroute
# contributors: [Lex Berman (CGA, Harvard Univ); Zhang Wei (Nankai University, Tianjin)]
# description: The Late Ming Dynasty Courier Stations and Routes were compiled primarily from the "Mingdai Yizhankao" by YANG Zhengtai, supplemented for some areas with information derived from the 1908 Postal Atlas. The Courier Stations and Routes were developed for use in an online network analyst application, which calculates the shortest route between selected postal stations on the fly:    http://maps.cga.harvard.edu/chinapostoffice/
# uri: https://github.com/kgeographer/topotime/tree/master/data/source/courier/README_Ming_Courier_Routes_Stations_2014.txt
collection;route_id;segment_id;source;target;label;geometry;timespan;duration;follows;maj_minor;src
courier;4000;4000-629;635;636;GAOPING Shanxi (高平) - QIAOCUNYI Shanxi (乔村驿);{"type":"MultiLineString","coordinates":[[[112.924469494746,35.8007064068298],[112.885002,35.6980020000001]]]};;;;2;MDYZK
courier;4000;4000-630;636;637;QIAOCUNYI Shanxi (乔村驿) - TAIHANGYI Shanxi (太行驿);{"type":"MultiLineString","coordinates":[[[112.885002,35.6980020000001],[112.839157,35.5043180000001]]]};;;;2;MDYZK
courier;4000;4000-631;548;637;WANSHANYI Henan (万善驿) - TAIHANGYI Shanxi (太行驿);{"type":"MultiLineString","coordinates":[[[112.961136955687,35.1764894803572],[112.839157,35.5043180000001]]]};;;;2;MDYZK
courier;4000;4000-632;646;647;HUANGXIAN Shandong (黄县) - DENGZHOUFU Shandong (登州府);{"type":"MultiLineString","coordinates":[[[120.740502,37.8045160000001],[120.520738619038,37.6466739914786]]]};;;;2;MDYZK
courier;4000;4000-633;645;646;HUANGSHANGUANYI Shandong (黄山馆驿) - HUANGXIAN Shandong (黄县);{"type":"MultiLineString","coordinates":[[[120.514727263119,37.6465020725966],[120.275146,37.5408780000001]]]};;;;2;MDYZK
courier;4000;4000-634;644;645;LAIZHOUFU Shandong (莱州府) - HUANGSHANGUANYI Shandong (黄山馆驿);{"type":"MultiLineString","coordinates":[[[120.272022240524,37.5322879443167],[119.938004,37.1754300000001]]]};;;;2;MDYZK
courier;4000;4000-635;643;644;HUIBUYI Shandong (灰埠驿) - LAIZHOUFU Shandong (莱州府);{"type":"MultiLineString","coordinates":[[[119.948415543731,37.1848866374655],[119.70797,36.989552]]]};;;;2;MDYZK
courier;4000;4000-636;642;643;CHANGYI Shandong (昌邑) - HUIBUYI Shandong (灰埠驿);{"type":"MultiLineString","coordinates":[[[119.705710521136,36.9992886790108],[119.399979,36.855667]]]};;;;2;MDYZK
courier;4000;4000-637;641;642;WEIXIAN Shandong (潍县) - CHANGYI Shandong (昌邑);{"type":"MultiLineString","coordinates":[[[119.391621668367,36.8517620966493],[119.106499,36.7027050000001]]]};;;;2;MDYZK
courier;4000;4000-638;640;;;{"type":"MultiLineString","coordinates":[[[119.091809581632,36.7232712023344],[118.478272,36.6879160000001]]]};;;;2;MDYZK
courier;4000;4000-639;639;640;JINGLINGZHENYI Shandong (金岭镇驿) - QINGSHEYI Shandong (青社驿);{"type":"MultiLineString","coordinates":[[[118.468390798104,36.7042355142878],[118.195038,36.799858]]]};;;;2;MDYZK
courier;4000;4000-640;638;639;LONGSHANZHENYI Shandong (龙山镇驿) - JINGLINGZHENYI Shandong (金岭镇驿);{"type":"MultiLineString","coordinates":[[[118.195038,36.799858],[117.348885,36.731243]]]};;;;2;MDYZK
courier;4000;4000-641;201;638;TANGCHENGYI Shandong (谭城驿) - LONGSHANZHENYI Shandong (龙山镇驿);{"type":"MultiLineString","coordinates":[[[117.348885,36.731243],[117.001487731934,36.650131225586]]]};;;;2;MDYZK
courier;4000;4000-642;194;201;DONGBEIZHIYI Shandong (东北置驿) - TANGCHENGYI Shandong (谭城驿);{"type":"MultiLineString","coordinates":[[[116.723243713379,36.5528297424318],[117.001487731934,36.650131225586]]]};;;;1;MDYZK
courier;4000;4000-643;190;651;XINQIAO Shandong (新桥驿) - XINJIAYI Shandong (新嘉驿);{"type":"MultiLineString","coordinates":[[[116.485557556152,35.7298545837402],[116.669609,35.6504020000001]]]};;;;1;MDYZK
courier;4000;4000-644;196;649;CHANGPINGYI Shandong (昌平驿) - WUNINGYI Shandong (五宁驿);{"type":"MultiLineString","coordinates":[[[116.768405323229,36.2548602567385],[116.790016,35.7643970000001],[116.823699951172,35.556697845459]]]};;;;1;MDYZK
courier;4000;4000-645;194;649;DONGBEIZHIYI Shandong (东北置驿) - WUNINGYI Shandong (五宁驿);{"type":"MultiLineString","coordinates":[[[116.723243713379,36.5528297424318],[116.768082,36.250946]]]};;;;1;MDYZK
courier;4000;4000-646;601;654;TAIQIUYI Henan (太丘驿) - BAISHANDAOYI Anhui (百善道驿);{"type":"MultiLineString","coordinates":[[[116.363998,33.9394570000001],[116.657775878906,33.7816658020021]]]};;;;2;MDYZK
courier;4000;4000-647;200;654;SUIYANGYI Anhui (睢阳驿) - BAISHANDAOYI Anhui (百善道驿);{"type":"MultiLineString","coordinates":[[[116.657775878906,33.7816658020021],[116.971397399902,33.6423683166504]]]};;;;2;MDYZK
courier;4000;4000-648;209;655;HONGXIN Anhui (红心驿) - HAOLIANGYI Anhui (濠梁驿);{"type":"MultiLineString","coordinates":[[[117.537746,32.8653480000002],[117.639999389649,32.900001525879]]]};;;;1;MDYZK
courier;4000;4000-649;656;657;HUCHENGYI Anhui (护城驿) - ZHANGQIAOYI Anhui (张桥驿);{"type":"MultiLineString","coordinates":[[[117.599998474121,32.0499992370607],[117.619057,32.329155]]]};;;;1;MDYZK
courier;4000;4000-650;210;657;DINGYUAN Anhui (定远) - ZHANGQIAOYI Anhui (张桥驿);{"type":"MultiLineString","coordinates":[[[117.675689697266,32.5302467346193],[117.619057,32.329155]]]};;;;1;MDYZK
courier;4000;4000-651;205;659;JINDOUYI Anhui (金斗驿) - PAIHEYI Anhui (派河驿);{"type":"MultiLineString","coordinates":[[[117.276458740234,31.8644561767579],[117.157761,31.7169380000001]]]};;;;1;MDYZK
courier;4000;4000-652;658;659;SANGOUYI Anhui (三沟驿) - PAIHEYI Anhui (派河驿);{"type":"MultiLineString","coordinates":[[[117.157761,31.7169380000001],[116.975045,31.5028980000001]]]};;;;1;MDYZK
courier;4000;4000-653;220;660;JIANGDONGYI Jiangsu (江东驿) - YEYIYI Jiangsu (棠邑驿);{"type":"MultiLineString","coordinates":[[[118.617599487305,32.0648689270021],[118.837898,32.348419]]]};;;;1;MDYZK
courier;4000;4000-654;234;660;YANGZHOU Jiangsu (扬州府) - YEYIYI Jiangsu (棠邑驿);{"type":"MultiLineString","coordinates":[[[118.837898,32.348419],[119.437187194824,32.3912696838379]]]};;;;1;MDYZK
courier;4000;4000-655;198;661;LVTING Anhui (吕亭驿) - MEIXINYI Anhui (梅心驿);{"type":"MultiLineString","coordinates":[[[117.02015,31.3403730000001],[116.938606262207,31.0522804260253]]]};;;;1;MDYZK
courier;4000;4000-656;191;662;QINGKOU Anhui (青口驿) - TAOCHONGYI Anhui (陶冲驿);{"type":"MultiLineString","coordinates":[[[116.790157,30.922533],[116.567199707031,30.6303462982178]]]};;;;1;MDYZK
courier;4000;4000-657;183;663;TAIHU Anhui (太湖) - XIAOCHIYI Anhui (小池驿);{"type":"MultiLineString","coordinates":[[[116.388885498047,30.5255546569825],[116.265075683594,30.4200592041017]]]};;;;1;MDYZK
courier;4000;4000-658;176;664;FENGXIANGYI Anhui (枫香驿) - SUSONG Anhui (宿松);{"type":"MultiLineString","coordinates":[[[116.216667175293,30.3666667938232],[116.114197,30.151213]]]};;;;1;MDYZK
courier;4000;4000-659;588;667;SHAWO Henan (沙窝) - MACHENG Hubei (麻城);{"type":"MultiLineString","coordinates":[[[115.125107,31.6977650000002],[115.030968,31.1809180000001]]]};;;;2;
courier;4000;4000-660;667;668;MACHENG Hubei (麻城) - LIPINGYI Hubei (李坪驿);{"type":"MultiLineString","coordinates":[[[115.030968,31.1809180000001],[114.86824,30.6317749999999]]]};;;;2;
courier;4000;4000-661;81;669;HANJIANGYI Hubei (汉江驿) - LVYANYI Hubei (吕堰驿);{"type":"MultiLineString","coordinates":[[[112.228928,32.265553],[112.155862,32.0202830000001]]]};;;;1;MDYZK
courier;4000;4000-662;670;671;SHIQIAOYI Hubei (石桥驿) - LIYANGYI Hubei (丽阳驿);{"type":"MultiLineString","coordinates":[[[112.318733,31.4335310000001],[112.227371,31.2606850000001]]]};;;;1;MDYZK
courier;4000;4000-663;83;670;JINGSHANYI Hubei (荆山驿) - SHIQIAOYI Hubei (石桥驿);{"type":"MultiLineString","coordinates":[[[112.227371,31.2606850000001],[112.198417663574,31.0287284851075]]]};;;;1;MDYZK
courier;4000;4000-664;83;672;JINGSHANYI Hubei (荆山驿) - JIANYANGYI Hubei (建阳驿);{"type":"MultiLineString","coordinates":[[[112.198417663574,31.0287284851075],[112.180946,30.6917460000001]]]};;;;1;
courier;4000;4000-665;673;674;GONG'ANYI Hubei (公安驿) - BAISHAYI Hubei (白沙驿);{"type":"MultiLineString","coordinates":[[[112.300003051758,30.2000007629395],[112.224166870117,30.0605564117433]]]};;;;1;MDYZK
courier;4000;4000-666;80;673;CHANLING Hubei (孱陵驿) - GONG'ANYI Hubei (公安驿);{"type":"MultiLineString","coordinates":[[[112.224166870117,30.0605564117433],[112.078102111816,29.9145011901857]]]};;;;1;MDYZK
courier;4000;4000-667;76;676;LANJIANGYI Hunan (兰江驿) - QINGHUAYI Hunan (清化驿);{"type":"MultiLineString","coordinates":[[[111.756988525391,29.6401519775392],[111.652144599495,29.4478514394625]]]};;;;1;MDYZK
courier;4000;4000-668;675;676;DALONGYI Hunan (大龙驿) - QINGHUAYI Hunan (清化驿);{"type":"MultiLineString","coordinates":[[[111.602651810574,29.2060982012702],[111.652144599495,29.4478514394625]]]};;;;1;MDYZK
courier;4000;4000-669;116;678;DE'ANFU Hubei (德安府) - SUIZHOU Hubei (随州);{"type":"MultiLineString","coordinates":[[[113.369187065837,31.7208101111252],[113.686897277832,31.2526092529298]]]};;;;2;MDYZK
courier;4000;4000-670;677;678;ZAOYANG Hubei (枣阳县) - SUIZHOU Hubei (随州);{"type":"MultiLineString","coordinates":[[[112.756599,32.1320230000001],[113.36982,31.7151049999999]]]};;;;2;MDYZK
courier;4000;4000-671;81;677;HANJIANGYI Hubei (汉江驿) - ZAOYANG Hubei (枣阳县);{"type":"MultiLineString","coordinates":[[[112.155862,32.0202830000001],[112.756599,32.1320230000001]]]};;;;2;MDYZK
courier;4000;4000-672;679;680;SHICHENGYI Hubei (石城驿) - FENGLEHEYI Hubei (丰乐河驿);{"type":"MultiLineString","coordinates":[[[112.479250395264,31.4649227721912],[112.589256,31.1698270000001]]]};;;;1;MDYZK
courier;4000;4000-673;85;680;YANCHENG Hubei (鄢城驿) - FENGLEHEYI Hubei (丰乐河驿);{"type":"MultiLineString","coordinates":[[[112.260132,31.7107010000001],[112.481163,31.4644640000001]]]};;;;1;MDYZK
courier;4000;4000-674;681;682;CHENGBEIYI Hubei (城北驿) - LIUJIAYI Hubei (刘家驿);{"type":"MultiLineString","coordinates":[[[113.810852,30.764212],[113.569679,30.946003]]]};;;;1;MDYZK
courier;4000;4000-675;681;683;CHENGBEIYI Hubei (城北驿) - YINGDONGYI Hubei (郢东驿);{"type":"MultiLineString","coordinates":[[[113.569679,30.946003],[112.877403,31.1546020000001]]]};;;;1;MDYZK
courier;4000;4000-676;679;683;SHICHENGYI Hubei (石城驿) - YINGDONGYI Hubei (郢东驿);{"type":"MultiLineString","coordinates":[[[112.884694410049,31.1568729356294],[112.589256,31.1698270000001]]]};;;;1;MDYZK
courier;4000;4000-677;131;687;HANYANGFU Hubei (汉阳府) - JINKOUYI Hubei (金口驿);{"type":"MultiLineString","coordinates":[[[114.261924743652,30.5443744659424],[114.135407,30.3428860000002]]]};;;;2;MDYZK
courier;4000;4000-678;687;688;JINKOUYI Hubei (金口驿) - PAIZHOUYI Hubei (簲州驿);{"type":"MultiLineString","coordinates":[[[114.135407,30.3428860000002],[113.931702,30.215948]]]};;;;2;MDYZK
courier;4000;4000-679;688;689;PAIZHOUYI Hubei (簲州驿) - YUSHANYI Hubei (鱼山驿);{"type":"MultiLineString","coordinates":[[[113.931702,30.215948],[113.900001525879,29.9833335876465]]]};;;;2;MDYZK
courier;4000;4000-680;686;689;SHITOUKOUYI Hubei (石头口驿) - YUSHANYI Hubei (鱼山驿);{"type":"MultiLineString","coordinates":[[[113.900001525879,29.9833335876465],[113.62487,29.8792320000001]]]};;;;2;MDYZK
courier;4000;4000-681;106;686;LINXIANG Hunan (临湘) - SHITOUKOUYI Hubei (石头口驿);{"type":"MultiLineString","coordinates":[[[113.62487,29.8792320000001],[113.292869567871,29.5881385803224]]]};;;;2;MDYZK
courier;4000;4000-682;132;691;XIANNING Hubei (咸宁驿) - GUANTANGYI Hubei (官塘驿);{"type":"MultiLineString","coordinates":[[[114.271622,29.8924790000001],[114.084274,29.8072170000001]]]};;;;1;MDYZK
courier;4000;4000-683;360;361;GANGKOUYI Hubei (港口驿) - FENGSHANYI Hubei (凤山驿);{"type":"MultiLineString","coordinates":[[[113.783332824707,29.6333332061769],[113.70691,29.5306350000001]]]};;;;1;MDYZK
courier;4000;4000-684;359;690;YUNXI Hunan (云谿驿) - CHANG'ANYI Hunan (长安驿);{"type":"MultiLineString","coordinates":[[[113.466667175293,29.4833335876465],[113.233329772949,29.5]]]};;;;1;MDYZK
courier;4000;4000-685;692;693;DONGHUYI Hubei (东湖驿) - SHANPOYI Hubei (山陂驿);{"type":"MultiLineString","coordinates":[[[114.402428,30.3534050000001],[114.343849,30.0930180000001]]]};;;;1;MDYZK
courier;4000;4000-686;132;693;XIANNING Hubei (咸宁驿) - SHANPOYI Hubei (山陂驿);{"type":"MultiLineString","coordinates":[[[114.343849,30.0930180000001],[114.271622,29.8924790000001]]]};;;;1;MDYZK
courier;4000;4000-687;95;358;SHENGZHUYI Hunan (笙竹驿) - DAJINGYI Hunan (大荆驿);{"type":"MultiLineString","coordinates":[[[113.262848,28.9623780000001],[112.880294799805,28.6762104034425]]]};;;;1;MDYZK
courier;4000;4000-688;95;357;SHENGZHUYI Hunan (笙竹驿) - JINGGANG Hunan (靖港);{"type":"MultiLineString","coordinates":[[[112.880294799805,28.6762104034425],[112.781631,28.4623640000001]]]};;;;1;MDYZK
courier;4000;4000-689;99;357;LINXIANGYI Hunan (临湘驿) - JINGGANG Hunan (靖港);{"type":"MultiLineString","coordinates":[[[112.781631,28.4623640000001],[112.978134155274,28.1981983184815]]]};;;;1;MDYZK
courier;4000;4000-690;694;695;DUSHIYI Hunan (都石驿) - HUANGHUAYI Hunan (皇华驿);{"type":"MultiLineString","coordinates":[[[112.885614598816,27.3825111997162],[113.099998474121,27.6000003814698]]]};;;;1;MDYZK
courier;4000;4000-691;694;696;DUSHIYI Hunan (都石驿) - LUKOUYI Hunan (渌口驿);{"type":"MultiLineString","coordinates":[[[113.096910736134,27.602373396655],[113.133331298828,27.7000007629395]]]};;;;1;MDYZK
courier;4000;4000-692;368;696;ZHUZHOU Hunan (株洲) - LUKOUYI Hunan (渌口驿);{"type":"MultiLineString","coordinates":[[[113.133078543423,27.7004071900952],[113.150009,27.852556]]]};;;;1;MDYZK
courier;4000;4000-693;97;368;XIANGTANYI Hunan (湘潭驿) - ZHUZHOU Hunan (株洲);{"type":"MultiLineString","coordinates":[[[113.149258878262,27.8488855568589],[112.911262512207,27.8726978302002]]]};;;;1;MDYZK
courier;4000;4000-694;90;697;LINCHENGYI Hunan (临丞驿) - PAISHANYI Hunan (排山驿);{"type":"MultiLineString","coordinates":[[[112.597038269043,26.9016170501709],[112.227511,26.7927830000002]]]};;;;1;MDYZK
courier;4000;4000-695;79;698;SANWUYI Hunan (三吾驿) - SANWUYI Hunan (三吾驿);{"type":"MultiLineString","coordinates":[[[111.855895996094,26.5916919708251],[111.584228,26.443543]]]};;;;1;
courier;4000;4000-696;699;700;ZHENGJIAYI Hunan (郑家驿) - XINDIANYI Hunan (新店驿);{"type":"MultiLineString","coordinates":[[[111.339485,28.7062870000001],[111.117941,28.6370550000001]]]};;;;1;MDYZK
courier;4000;4000-697;63;700;YIRONGYI Hunan (怡容驿) - XINDIANYI Hunan (新店驿);{"type":"MultiLineString","coordinates":[[[111.117941,28.6370550000001],[110.396965026855,28.4581909179687]]]};;;;1;MDYZK
courier;4000;4000-698;63;701;YIRONGYI Hunan (怡容驿) - BEIRONGYI Hunan (北溶驿);{"type":"MultiLineString","coordinates":[[[110.493019,28.6385080000001],[110.396965026855,28.4581909179687]]]};;;;2;MDYZK
courier;4000;4000-699;81;702;HANJIANGYI Hubei (汉江驿) - GUCHENG Hubei (谷城);{"type":"MultiLineString","coordinates":[[[112.155862,32.0202830000001],[111.645805,32.2693600000001]]]};;;;2;MDYZK
courier;4000;4000-700;703;704;JUNYANGYI Hubei (均阳驿) - YUNYANGYI Hubei (郧阳驿);{"type":"MultiLineString","coordinates":[[[111.169085757486,32.6719057622638],[110.813988,32.83374]]]};;;;2;MDYZK
courier;4000;4000-701;702;703;GUCHENG Hubei (谷城) - JUNYANGYI Hubei (均阳驿);{"type":"MultiLineString","coordinates":[[[111.645805,32.2693600000001],[111.16557,32.668153]]]};;;;2;MDYZK
courier;4000;4000-702;76;705;LANJIANGYI Hunan (兰江驿) - NANPINGYI Hunan (南平驿);{"type":"MultiLineString","coordinates":[[[111.756988525391,29.6401519775392],[112.056684,29.3930550000001]]]};;;;2;MDYZK
courier;4000;4000-703;967;968;LINJIANGYI Hunan (临江驿) - CHENGLINGJIYI Hunan (城陵矶驿);{"type":"MultiLineString","coordinates":[[[112.849998474121,29.5333328247071],[113.133331298828,29.4333324432374]]]};;;;2;MDYZK
courier;4000;4000-704;706;707;TASHIYI Hunan (塔市驿) - JIANLI Hubei (监利);{"type":"MultiLineString","coordinates":[[[112.806843455518,29.7283587485916],[112.900253,29.8157580000001]]]};;;;2;MDYZK
courier;4000;4000-705;706;708;TASHIYI Hunan (塔市驿) - SHISHOUYI Hubei (石首驿);{"type":"MultiLineString","coordinates":[[[112.405904276036,29.7188409045683],[112.808655934774,29.7307813326853]]]};;;;2;MDYZK
courier;4000;4000-706;673;708;GONG'ANYI Hubei (公安驿) - SHISHOUYI Hubei (石首驿);{"type":"MultiLineString","coordinates":[[[112.224166870117,30.0605564117433],[112.406464,29.7243100000001]]]};;;;2;MDYZK
courier;4000;4000-707;9;709;QINGSHUI Gansu (清水驿) - DINGYUANYI Gansu (定远驿);{"type":"MultiLineString","coordinates":[[[104.107872009277,35.8468208312991],[104.003593,35.9742280000005]]]};;;;2;
courier;4000;4000-708;7;710;LANQUANYI Gansu (兰泉驿) - SHAJING'ERYI Gansu (沙井儿驿);{"type":"MultiLineString","coordinates":[[[103.847137451172,36.0470314025881],[103.617769,36.1533590000004]]]};;;;2;MDYZK
courier;4000;4000-709;710;711;SHAJING'ERYI Gansu (沙井儿驿) - KUSHUIWANYI Gansu (苦水湾驿);{"type":"MultiLineString","coordinates":[[[103.617769,36.1533590000004],[103.424869,36.2519880000002]]]};;;;2;MDYZK
courier;4000;4000-710;711;712;KUSHUIWANYI Gansu (苦水湾驿) - HONGCHENGZIYI Gansu (红城子驿);{"type":"MultiLineString","coordinates":[[[103.410849360896,36.2661786163401],[103.387032,36.4698910000004]]]};;;;2;MDYZK
courier;4000;4000-711;712;713;HONGCHENGZIYI Gansu (红城子驿) - ZAICHENGYI Gansu (在城驿);{"type":"MultiLineString","coordinates":[[[103.379171695427,36.4720834418874],[103.258614,36.7369960000003]]]};;;;2;MDYZK
courier;4000;4000-712;713;714;ZAICHENGYI Gansu (在城驿) - WUSHENGYI Gansu (武胜驿);{"type":"MultiLineString","coordinates":[[[103.258614,36.7369960000003],[103.157784,36.8801500000002]]]};;;;2;MDYZK
courier;4000;4000-713;714;715;WUSHENGYI Gansu (武胜驿) - CHAKOUYI Gansu (岔口驿);{"type":"MultiLineString","coordinates":[[[103.157428037145,36.8838930929824],[103.079232,37.0235720000003]]]};;;;2;MDYZK
courier;4000;4000-714;715;716;CHAKOUYI Gansu (岔口驿) - ZHENGUANGYI Gansu (镇光驿);{"type":"MultiLineString","coordinates":[[[103.079232,37.0235720000003],[102.859344986623,37.1659182723665]]]};;;;2;MDYZK
courier;4000;4000-715;716;717;ZHENGUANGYI Gansu (镇光驿) - HEISONGLINYI Gansu (黑松林驿);{"type":"MultiLineString","coordinates":[[[102.859344986623,37.1659182723665],[102.900390688974,37.3550854223301]]]};;;;2;MDYZK
courier;4000;4000-716;717;718;HEISONGLINYI Gansu (黑松林驿) - GULANGSUO Gansu (古浪所);{"type":"MultiLineString","coordinates":[[[102.910342246488,37.3622258415612],[102.880882,37.4639890000001]]]};;;;2;MDYZK
courier;4000;4000-717;718;719;GULANGSUO Gansu (古浪所) - JINGBIANYI Gansu (靖边驿);{"type":"MultiLineString","coordinates":[[[102.880882,37.4639890000001],[102.832576050308,37.6691742750997]]]};;;;2;MDYZK
courier;4000;4000-718;719;720;JINGBIANYI Gansu (靖边驿) - DAHEYI Gansu (大河驿);{"type":"MultiLineString","coordinates":[[[102.83748361591,37.6599958969678],[102.750484645606,37.8440646590284]]]};;;;2;MDYZK
courier;4000;4000-719;720;721;DAHEYI Gansu (大河驿) - WUWEIYI Gansu (武威驿);{"type":"MultiLineString","coordinates":[[[102.748786152597,37.8468941232341],[102.634697,37.9269180000001]]]};;;;2;MDYZK
courier;4000;4000-720;721;722;WUWEIYI Gansu (武威驿) - HUAI'ANYI Gansu (怀安驿);{"type":"MultiLineString","coordinates":[[[102.64424985655,37.9229205203592],[102.447502136231,38.0713882446291]]]};;;;2;MDYZK
courier;4000;4000-721;722;723;HUAI'ANYI Gansu (怀安驿) - ROUYUANYI Gansu (柔远驿);{"type":"MultiLineString","coordinates":[[[102.447848330644,38.0654700149692],[102.279351366452,38.1349537669912]]]};;;;2;MDYZK
courier;4000;4000-722;723;724;ROUYUANYI Gansu (柔远驿) - ZHENJINGYI Gansu (真景驿);{"type":"MultiLineString","coordinates":[[[102.279351366452,38.1349537669912],[101.969124,38.2466470000002]]]};;;;2;MDYZK
courier;4000;4000-723;724;725;ZHENJINGYI Gansu (真景驿) - SHUIQUAN'ERYI Gansu (水泉儿驿);{"type":"MultiLineString","coordinates":[[[101.972683348611,38.2460327081412],[101.650087,38.374939]]]};;;;2;MDYZK
courier;4000;4000-724;725;726;SHUIQUAN'ERYI Gansu (水泉儿驿) - SHIXIAKOUYI Gansu (石峡口驿);{"type":"MultiLineString","coordinates":[[[101.65907446047,38.3727433700165],[101.41075,38.5078810000002]]]};;;;2;MDYZK
courier;4000;4000-725;726;727;SHIXIAKOUYI Gansu (石峡口驿) - SHANDANYI Gansu (山丹驿);{"type":"MultiLineString","coordinates":[[[101.41075,38.5078810000002],[101.087959,38.7811050000003]]]};;;;2;MDYZK
courier;4000;4000-726;727;728;SHANDANYI Gansu (山丹驿) - RENSHOUYI Gansu (仁寿驿);{"type":"MultiLineString","coordinates":[[[101.087959,38.7811050000003],[100.678802,38.8866160000002]]]};;;;2;MDYZK
courier;4000;4000-727;728;729;RENSHOUYI Gansu (仁寿驿) - GANZHOUWEI Gansu (甘州卫);{"type":"MultiLineString","coordinates":[[[100.678802,38.8866160000002],[100.449921,38.933113]]]};;;;2;MDYZK
