id;source;target;label;geom;maj_minor;src
430;446;448;CHANGNING Sichuan (长宁) - XINGWEN Sichuan (兴文);{"type":"MultiLineString","coordinates":[[[105.086327,28.3406260000001],[104.889175,28.379269]]]};2;1903 atlas
431;449;450;HUILI Sichuan (会理) - AYONGYI Sichuan (阿用驿);{"type":"MultiLineString","coordinates":[[[102.233864,26.6618670000001],[102.326459,27.3329090000001]]]};2;1903 atlas
432;451;840;LUCHUANYI Sichuan (泸川驿) - LUMAYI Sichuan (禄马驿);{"type":"MultiLineString","coordinates":[[[102.207599,27.7206120000001],[102.266953,27.8998149999999]]]};2;1903 atlas
433;451;839;LUCHUANYI Sichuan (泸川驿) - XILONGYI Sichuan (谿龙驿);{"type":"MultiLineString","coordinates":[[[102.266953,27.8998149999999],[102.182885,28.1311830000001]]]};2;1903 atlas
434;452;454;LUGUGUAN Sichuan (泸沽驿) - YUEXI Sichuan (越xi);{"type":"MultiLineString","coordinates":[[[102.197121,28.307333],[102.503777,28.6437640000001]]]};2;1903 atlas
435;452;453;LUGUGUAN Sichuan (泸沽驿) - NINGFANWEI Sichuan (宁番卫);{"type":"MultiLineString","coordinates":[[[102.197121,28.307333],[102.165703,28.5509510000001]]]};2;1903 atlas
436;454;456;YUEXI Sichuan (越xi) - FULIN Sichuan (富林);{"type":"MultiLineString","coordinates":[[[102.503777,28.6437640000001],[102.676926,29.3540380000001]]]};2;1903 atlas
437;455;456;QINGXI Sichuan (清溪) - FULIN Sichuan (富林);{"type":"MultiLineString","coordinates":[[[102.676926,29.3540380000001],[102.617798,29.585054]]]};2;1903 atlas
438;455;457;QINGXI Sichuan (清溪) - JINGKOUYI Sichuan (箐口驿);{"type":"MultiLineString","coordinates":[[[102.617798,29.585054],[102.837318,29.7953260000002]]]};2;1903 atlas
439;457;458;JINGKOUYI Sichuan (箐口驿) - YA'AN Sichuan (雅安驿);{"type":"MultiLineString","coordinates":[[[102.837318,29.7953260000002],[102.984367,29.9855560000001]]]};2;1903 atlas
440;458;459;YA'AN Sichuan (雅安驿) - TAIPINGYI Sichuan (太平驿);{"type":"MultiLineString","coordinates":[[[102.984367,29.9855560000001],[102.750504,30.078638]]]};2;1903 atlas
441;435;463;WENCHUANYI Sichuan (文川驿) - JIANWEI Sichuan (犍为);{"type":"MultiLineString","coordinates":[[[104.616356,28.774832],[103.943123,29.2092440000001]]]};2;1903 atlas
442;462;463;ZHUGENTAN Sichuan (竹根滩) - JIANWEI Sichuan (犍为);{"type":"MultiLineString","coordinates":[[[103.943123,29.2092440000001],[103.814689997035,29.4011989963]]]};2;1903 atlas
443;462;464;ZHUGENTAN Sichuan (竹根滩) - NIUHUAXI Sichuan (牛华溪);{"type":"MultiLineString","coordinates":[[[103.814689997035,29.4011989963],[103.809395,29.469742]]]};2;1903 atlas
444;461;464;JIADING Sichuan (嘉定州) - NIUHUAXI Sichuan (牛华溪);{"type":"MultiLineString","coordinates":[[[103.809395,29.469742],[103.751564,29.5706860000001]]]};2;1903 atlas
445;460;838;QIONGZHOU Sichuan (邛州) - BAIZHANGYI Sichuan (百丈驿);{"type":"MultiLineString","coordinates":[[[103.257193998075,30.190762993817],[103.456825,30.4165900000001]]]};2;1903 atlas
446;460;468;QIONGZHOU Sichuan (邛州) - CHONGQINGZHOU Sichuan (崇庆州);{"type":"MultiLineString","coordinates":[[[103.456825,30.4165900000001],[103.672607,30.6365640000001]]]};2;1903 atlas
447;461;465;JIADING Sichuan (嘉定州) - QINGSHEN Sichuan (青神);{"type":"MultiLineString","coordinates":[[[103.751564,29.5706860000001],[103.845108,29.8372760000001]]]};2;1903 atlas
448;465;466;QINGSHEN Sichuan (青神) - MEIZHOU Sichuan (眉州驿);{"type":"MultiLineString","coordinates":[[[103.845108,29.8372760000001],[103.831459,30.050497]]]};2;1903 atlas
449;466;467;MEIZHOU Sichuan (眉州驿) - PENGSHAN Sichuan (彭山);{"type":"MultiLineString","coordinates":[[[103.831459,30.050497],[103.869247,30.200752]]]};2;1903 atlas
450;467;837;PENGSHAN Sichuan (彭山) - MUMAYI Sichuan (木马驿);{"type":"MultiLineString","coordinates":[[[103.869247,30.200752],[104.066665649414,30.4999999999999]]]};2;1903 atlas
451;8;837;JINGUANYI Sichuan (锦官驿) - MUMAYI Sichuan (木马驿);{"type":"MultiLineString","coordinates":[[[104.066665649414,30.4999999999999],[104.077995300293,30.6503849029541]]]};2;1903 atlas
452;468;469;CHONGQINGZHOU Sichuan (崇庆州) - WENJIANG Sichuan (温江);{"type":"MultiLineString","coordinates":[[[103.672607,30.6365640000001],[103.830605,30.702269]]]};2;1903 atlas
453;8;469;JINGUANYI Sichuan (锦官驿) - WENJIANG Sichuan (温江);{"type":"MultiLineString","coordinates":[[[103.830605,30.702269],[104.077995300293,30.6503849029541]]]};2;1903 atlas
454;8;473;JINGUANYI Sichuan (锦官驿) - YONGKANGYI Sichuan (永康驿);{"type":"MultiLineString","coordinates":[[[104.077995300293,30.6503849029541],[103.621403672805,31.0126133072906]]]};2;1903 atlas
455;473;832;YONGKANGYI Sichuan (永康驿) - TAIPINGYI Sichuan (太平驿);{"type":"MultiLineString","coordinates":[[[103.621403672805,31.0126133072906],[103.499463490766,31.1463699465936]]]};2;1903 atlas
456;471;474;ANYUANYI Sichuan (安远驿) - HULINYI Sichuan (护林驿);{"type":"MultiLineString","coordinates":[[[103.578148,31.477791],[103.853035,31.688931]]]};2;1903 atlas
457;471;472;ANYUANYI Sichuan (安远驿) - HANSHUIYI Sichuan (寒水驿);{"type":"MultiLineString","coordinates":[[[103.480194,31.2977910000001],[103.578148,31.477791]]]};2;1903 atlas
458;472;832;HANSHUIYI Sichuan (寒水驿) - TAIPINGYI Sichuan (太平驿);{"type":"MultiLineString","coordinates":[[[103.499463490766,31.1463699465936],[103.480194,31.2977910000001]]]};2;1903 atlas
459;475;476;JIANGYOU Sichuan (江油) - ZHONGBA Sichuan (中坝);{"type":"MultiLineString","coordinates":[[[104.776527,31.8828120000001],[104.740952,31.7781160000001]]]};2;1903 atlas
460;14;477;JINSHANYI Sichuan (金山驿) - ZHANGMING Sichuan (彰明);{"type":"MultiLineString","coordinates":[[[104.718544,31.7186320000001],[104.749298095703,31.4590072631837]]]};2;1903 atlas
461;476;477;ZHONGBA Sichuan (中坝) - ZHANGMING Sichuan (彰明);{"type":"MultiLineString","coordinates":[[[104.740952,31.7781160000001],[104.718544,31.7186320000001]]]};2;1903 atlas
462;470;831;HANZHOU Sichuan (汉州) - GUDIANYI Sichuan (古店驿);{"type":"MultiLineString","coordinates":[[[104.283066,30.9813100000001],[104.499779,30.9987300000001]]]};1;1903 atlas
463;480;830;HUANGHUAYI Sichuan (皇华驿) - JIANNINGYI Sichuan (建宁驿);{"type":"MultiLineString","coordinates":[[[104.875994,31.0772870000001],[105.08757,31.09462]]]};1;1903 atlas
464;14;480;JINSHANYI Sichuan (金山驿) - HUANGHUAYI Sichuan (皇华驿);{"type":"MultiLineString","coordinates":[[[105.08757,31.09462],[104.749298095703,31.4590072631837]]]};2;1903 atlas
465;483;484;BAXIAN Chongqing (巴县) - LAIFENGYI Chongqing (来凤驿);{"type":"MultiLineString","coordinates":[[[106.552667,29.559972],[106.202049,29.436478]]]};2;1903 atlas
466;442;484;DONGCHUAN Chongqing (东皋驿) - LAIFENGYI Chongqing (来凤驿);{"type":"MultiLineString","coordinates":[[[106.202049,29.436478],[105.896606,29.3602870000001]]]};2;1903 atlas
467;8;482;JINGUANYI Sichuan (锦官驿) - JIANZHOU Sichuan (简州);{"type":"MultiLineString","coordinates":[[[104.550407,30.3902720000002],[104.077995300293,30.6503849029541]]]};2;1903 atlas
468;441;858;ZIZHOU Sichuan (资县) - NANJINYI Sichuan (南津驿);{"type":"MultiLineString","coordinates":[[[104.848358,29.7847480000001],[104.692558,30.035488]]]};2;1903 atlas
469;482;858;JIANZHOU Sichuan (简州) - NANJINYI Sichuan (南津驿);{"type":"MultiLineString","coordinates":[[[104.692558,30.035488],[104.550407,30.3902720000002]]]};2;1903 atlas
470;491;785;HEYANGYI Chongqing (合阳驿) - TUTUOYI Chongqing (土陀驿);{"type":"MultiLineString","coordinates":[[[106.501281999692,29.7919269997673],[106.25956,30.0039420000001]]]};2;1903 atlas
471;490;491;DINGYUAN Sichuan (定远) - HEYANGYI Chongqing (合阳驿);{"type":"MultiLineString","coordinates":[[[106.25956,30.0039420000001],[106.2584,30.272371]]]};2;1903 atlas
472;489;490;NANCHONG Sichuan (南充) - DINGYUAN Sichuan (定远);{"type":"MultiLineString","coordinates":[[[106.2584,30.272371],[106.080727,30.7989860000001]]]};2;1903 atlas
473;488;489;XICHONG Sichuan (西充) - NANCHONG Sichuan (南充);{"type":"MultiLineString","coordinates":[[[106.080727,30.7989860000001],[105.880943,31.0104580000001]]]};2;1903 atlas
474;487;488;NANBU Sichuan (南部) - XICHONG Sichuan (西充);{"type":"MultiLineString","coordinates":[[[105.880943,31.0104580000001],[106.058586,31.359615]]]};2;1903 atlas
475;486;487;JINPINGYI Sichuan (锦屏驿) - NANBU Sichuan (南部);{"type":"MultiLineString","coordinates":[[[106.058586,31.359615],[105.967033,31.5831600000001]]]};2;1903 atlas
476;485;486;CANGXI Sichuan (苍溪驿) - JINPINGYI Sichuan (锦屏驿);{"type":"MultiLineString","coordinates":[[[105.967033,31.5831600000001],[105.933037,31.7431050000001]]]};1;1903 atlas
477;21;818;WENJINYI Sichuan (问津驿) - LONGTANYI Sichuan (龙潭驿);{"type":"MultiLineString","coordinates":[[[105.85006648168,32.3184427683531],[105.832992553711,32.4438896179199]]]};1;1903 atlas
478;344;483;QIJIANG Chongqing (綦江) - BAXIAN Chongqing (巴县);{"type":"MultiLineString","coordinates":[[[106.639313,29.0252590000001],[106.552667,29.559972]]]};2;1903 atlas
479;492;493;FENGTAI Beijing (丰台区) - ZHANGXINDIAN Beijing (长辛店);{"type":"MultiLineString","coordinates":[[[116.193977,39.827301],[116.283989,39.8494490000001]]]};1;1903 atlas
480;178;493;LANGXIANG Beijing (固节驿) - ZHANGXINDIAN Beijing (长辛店);{"type":"MultiLineString","coordinates":[[[116.193977,39.827301],[116.135581970215,39.7412528991699]]]};1;
481;494;495;QINGYUANYI Hebei (清苑驿) - LIANGGEZHUANG Hebei (梁各庄);{"type":"MultiLineString","coordinates":[[[115.400124,39.3835370000002],[115.493477,39.349037]]]};1;1903 atlas
482;164;494;LAISHUI Hebei (涞水) - QINGYUANYI Hebei (清苑驿);{"type":"MultiLineString","coordinates":[[[115.493477,39.349037],[115.707802,39.391743]]]};1;1903 atlas
483;162;501;JINTAIYI Hebei (金台驿) - BAIGOUYI Hebei (白沟驿);{"type":"MultiLineString","coordinates":[[[115.550667,38.9505230000001],[115.50209,38.8557010000001]]]};1;1903 atlas
484;170;172;ZHULUYI Hebei (逐鹿驿) - FENSHUI Hebei (汾水驿);{"type":"MultiLineString","coordinates":[[[115.968147277832,39.4872207641603],[115.987564,39.245949]]]};1;1903 atlas
485;172;497;FENSHUI Hebei (汾水驿) - FENSHUIYI Hebei (汾水驿);{"type":"MultiLineString","coordinates":[[[115.987564086914,39.245948791504],[116.008331,39.110516]]]};1;
486;158;502;DICHENG Hebei (翟城驿) - XINGYANG Hebei (陉阳驿);{"type":"MultiLineString","coordinates":[[[115.133422851563,38.7052650451661],[115.244057,38.7802090000001]]]};1;1903 atlas
487;162;502;JINTAIYI Hebei (金台驿) - XINGYANG Hebei (陉阳驿);{"type":"MultiLineString","coordinates":[[[115.244057,38.7802090000001],[115.50209,38.8557010000001]]]};1;1903 atlas
488;174;498;ZHENGCHEN Hebei (郑城驿) - MAOZHOUZHEN Hebei (鄚州镇);{"type":"MultiLineString","coordinates":[[[116.107063,38.860367],[116.090484619141,38.7076683044434]]]};1;1903 atlas
489;174;500;ZHENGCHEN Hebei (郑城驿) - SHIMENQIAO Hebei (石门桥);{"type":"MultiLineString","coordinates":[[[116.090484619141,38.7076683044434],[116.051177000127,38.6356219989831]]]};1;
490;499;500;SANSHILIPU Hebei (三十里铺) - SHIMENQIAO Hebei (石门桥);{"type":"MultiLineString","coordinates":[[[116.071208,38.5655700000001],[116.051177000127,38.6356219989831]]]};1;1903 atlas
491;503;504;QIZHOU Hebei (祁州) - DONGTING Hebei (东亭);{"type":"MultiLineString","coordinates":[[[115.315086,38.4123420000001],[115.125023,38.47488]]]};2;1903 atlas
492;156;504;YONGDING Hebei (永定驿) - DONGTING Hebei (东亭);{"type":"MultiLineString","coordinates":[[[115.125023,38.47488],[114.975044250488,38.52006149292]]]};2;1903 atlas
493;144;145;HENGSHANYI Hebei (恒山驿) - GUANCHENG Hebei (关城驿);{"type":"MultiLineString","coordinates":[[[114.652694702148,37.8857803344728],[114.563644,38.1401100000002]]]};1;V
494;152;505;FUCHENG Hebei (伏城驿) - JINZHOU Hebei (晋州);{"type":"MultiLineString","coordinates":[[[115.035423,38.0324940000001],[114.834182739258,38.0367126464844]]]};2;1903 atlas
495;144;152;HENGSHANYI Hebei (恒山驿) - FUCHENG Hebei (伏城驿);{"type":"MultiLineString","coordinates":[[[114.834182739258,38.0367126464844],[114.56364440918,38.1401100158692]]]};2;1903 atlas
496;179;506;FUCHENG Hebei (阜城驿) - JIANQIAOZHEN Hebei (建桥镇);{"type":"MultiLineString","coordinates":[[[116.272868000173,37.9488879987471],[116.144706726074,37.8681793212891]]]};1;1903 atlas
497;507;508;LINMINGYI Hebei (临铭驿) - LINMINGGUAN Hebei (临铭驿);{"type":"MultiLineString","coordinates":[[[114.499619,36.936829],[114.482628,36.7903630000001]]]};1;1903 atlas
498;141;508;CONGTAI Hebei (从台驿) - LINMINGGUAN Hebei (临铭驿);{"type":"MultiLineString","coordinates":[[[114.482628,36.7903630000001],[114.472038,36.5934750000001]]]};1;1903 atlas
499;141;512;CONGTAI Hebei (从台驿) - FEIXIANG Hebei (肥乡);{"type":"MultiLineString","coordinates":[[[114.472038269043,36.5934753417969],[114.803101,36.5520290000001]]]};2;1903 atlas
500;511;512;GUANGPING Hebei (广平) - FEIXIANG Hebei (肥乡);{"type":"MultiLineString","coordinates":[[[114.803101,36.5520290000001],[114.936844,36.4805180000001]]]};2;1903 atlas
501;510;511;DAMINGFU Hebei (大名府) - GUANGPING Hebei (广平);{"type":"MultiLineString","coordinates":[[[114.936844,36.4805180000001],[115.1465,36.275528]]]};2;
502;510;516;DAMINGFU Hebei (大名府) - LONGWANGMIAO Hebei (龙王庙);{"type":"MultiLineString","coordinates":[[[115.146523,36.275528],[115.221046,36.221699]]]};2;1903 atlas
503;513;516;NANLE Henan (南乐) - LONGWANGMIAO Hebei (龙王庙);{"type":"MultiLineString","coordinates":[[[115.221046,36.221699],[115.197624,36.0774730000001]]]};2;1903 atlas
504;513;514;NANLE Henan (南乐) - QINGFENG Henan (清丰);{"type":"MultiLineString","coordinates":[[[115.197624,36.0774730000001],[115.110039,35.908768]]]};2;1903 atlas
505;514;515;QINGFENG Henan (清丰) - KAIZHOU Henan (开州);{"type":"MultiLineString","coordinates":[[[115.110039,35.908768],[115.005928,35.754284]]]};2;1903 atlas
506;141;517;CONGTAI Hebei (从台驿) - MATOU Hebei (码头);{"type":"MultiLineString","coordinates":[[[114.472038269043,36.5934753417969],[114.423614501953,36.4736099243165]]]};1;
507;188;518;HUITONGGUAN Beijing (会同馆) - YUHE Beijing (榆河驿);{"type":"MultiLineString","coordinates":[[[116.368003845215,39.9314270019532],[116.223679,40.222099]]]};2;1903 atlas
508;518;519;YUHE Beijing (榆河驿) - TUMUYI Hebei (土木驿);{"type":"MultiLineString","coordinates":[[[116.223679,40.222099],[115.759587,40.3613330000001]]]};2;
509;520;560;WANQUANDUSI Hebei (万全都司) - JIMINGBAO Hebei (鸡鸣驿);{"type":"MultiLineString","coordinates":[[[115.31073,40.4544260000001],[115.051147,40.6103630000001]]]};2;1903 atlas
510;520;521;WANQUANDUSI Hebei (万全都司) - ZHAOCHUANBAO Hebei (赵川堡);{"type":"MultiLineString","coordinates":[[[115.051147,40.6103630000001],[115.344215,40.682587]]]};2;1903 atlas
511;521;522;ZHAOCHUANBAO Hebei (赵川堡) - LONGMEN Hebei (龙门);{"type":"MultiLineString","coordinates":[[[115.344215,40.682587],[115.572678,40.7791940000001]]]};2;1903 atlas
512;522;523;LONGMEN Hebei (龙门) - CHICHENG Hebei (赤城县);{"type":"MultiLineString","coordinates":[[[115.572678,40.7791940000001],[115.81398,40.9134860000001]]]};2;1903 atlas
513;523;524;CHICHENG Hebei (赤城县) - DUSHIKOU Hebei (独石堡);{"type":"MultiLineString","coordinates":[[[115.81398,40.9134860000001],[115.711235,41.313564]]]};2;1903 atlas
514;520;525;WANQUANDUSI Hebei (万全都司) - ZHANGJIAKOU Hebei (张家口);{"type":"MultiLineString","coordinates":[[[115.051147,40.6103630000001],[114.885941,40.7912560000001]]]};2;1903 atlas
515;525;526;ZHANGJIAKOU Hebei (张家口) - WANQUAN Hebei (万全);{"type":"MultiLineString","coordinates":[[[114.885941,40.7912560000001],[114.734733,40.864902]]]};2;1903 atlas
516;529;530;MIYUN Beijing (密云驿) - SHIXIA Beijing (石匣驿);{"type":"MultiLineString","coordinates":[[[116.840462,40.371483],[117.066665649414,40.5499992370606]]]};2;1903 atlas
517;528;529;SHUNYI Beijing (顺义驿) - MIYUN Beijing (密云驿);{"type":"MultiLineString","coordinates":[[[116.641403,40.127552],[116.840462,40.371483]]]};2;1903 atlas
518;188;528;HUITONGGUAN Beijing (会同馆) - SHUNYI Beijing (顺义驿);{"type":"MultiLineString","coordinates":[[[116.368003845215,39.9314270019532],[116.641403,40.127552]]]};2;1903 atlas
519;530;531;SHIXIA Beijing (石匣驿) - GUBEIKOU Beijing (古北口);{"type":"MultiLineString","coordinates":[[[117.066665649414,40.5499992370606],[117.159034998557,40.6875419962755]]]};2;1903 atlas
520;531;532;GUBEIKOU Beijing (古北口) - LUANPING Hebei (滦平);{"type":"MultiLineString","coordinates":[[[117.159034998557,40.6875419962755],[117.730652,40.949322]]]};2;1903 atlas
521;532;533;LUANPING Hebei (滦平) - CHENGDEFU Hebei (承德府);{"type":"MultiLineString","coordinates":[[[117.730652,40.949322],[117.919853,40.9657940000001]]]};2;1903 atlas
522;533;535;CHENGDEFU Hebei (承德府) - HUANGGUTUN Hebei (黄姑屯);{"type":"MultiLineString","coordinates":[[[117.919853,40.9657940000001],[117.726203995383,41.3134689935423]]]};2;1903 atlas
523;534;535;ZHANGSANYING Hebei (张三营) - HUANGGUTUN Hebei (黄姑屯);{"type":"MultiLineString","coordinates":[[[117.726203995383,41.3134689935423],[117.740593,41.5715180000001]]]};2;1903 atlas
524;534;537;ZHANGSANYING Hebei (张三营) - WEICHANG Hebei (围场);{"type":"MultiLineString","coordinates":[[[117.740593,41.5715180000001],[117.740226994746,41.9425009932491]]]};2;1903 atlas
525;536;537;TAIPINGDI Hebei (太平地) - WEICHANG Hebei (围场);{"type":"MultiLineString","coordinates":[[[117.740226994746,41.9425009932491],[118.153435,41.9018900000001]]]};2;1903 atlas
526;127;538;WEIYUANYI Henan (卫源驿) - DAOKOUZHEN Henan (道口镇);{"type":"MultiLineString","coordinates":[[[114.070266723633,35.410385131836],[114.510803,35.581505]]]};2;1903 atlas
527;515;538;KAIZHOU Henan (开州) - DAOKOUZHEN Henan (道口镇);{"type":"MultiLineString","coordinates":[[[114.510803,35.581505],[115.005928,35.754284]]]};2;1903 atlas
528;120;546;XINZHONG Henan (新中驿) - CHONGNINGYI Henan (崇宁驿);{"type":"MultiLineString","coordinates":[[[113.86824798584,35.3099403381348],[113.660217,35.2681270000002]]]};1;MDYZK
529;546;547;CHONGNINGYI Henan (崇宁驿) - WU’ANYI Henan (武安驿);{"type":"MultiLineString","coordinates":[[[113.660217,35.2681270000002],[113.434837,35.2311970000001]]]};1;MDYZK
530;547;549;WU’ANYI Henan (武安驿) - NINGGUOYI Henan (宁郭驿);{"type":"MultiLineString","coordinates":[[[113.434837,35.2311970000001],[113.203026,35.1496930000001]]]};1;MDYZK
531;544;549;HUAIQINGFU Henan (覃怀驿) - NINGGUOYI Henan (宁郭驿);{"type":"MultiLineString","coordinates":[[[113.203026,35.1496930000001],[112.936989,35.0893020000001]]]};1;MDYZK
532;543;544;HEYANGYI Henan (河阳驿) - HUAIQINGFU Henan (覃怀驿);{"type":"MultiLineString","coordinates":[[[112.936989,35.0893020000001],[112.782799,34.9031790000001]]]};1;MDYZK
533;542;543;MENGJIN Henan (孟津) - HEYANGYI Henan (河阳驿);{"type":"MultiLineString","coordinates":[[[112.782799,34.9031790000001],[112.636742,34.8138350000001]]]};1;MDYZK
